x_high_0.025,T_high_0.025,x_rxn,T_rxn
0.02284,319.8867516,0.02324,321.3770421
0.02286,319.8821829,0.02326,321.3747597
0.02288,319.8776151,0.02328,321.3722922
0.0229,319.8730481,0.02329,321.369686
0.02292,319.8684819,0.02332,321.3675885
0.02294,319.8639165,0.02333,321.3652829
0.02296,319.859352,0.02337,321.3630236
0.02298,319.8547883,0.02339,321.3608799
0.023,319.8502255,0.02341,321.3584124
0.02302,319.8456635,0.02343,321.35576
0.02304,319.8411024,0.02345,321.3531075
0.02306,319.836542,0.02347,321.3508713
0.02308,319.8319826,0.02349,321.3484038
0.0231,319.8274239,0.02351,321.3459132
0.02312,319.8228661,0.02352,321.343492
0.02314,319.8183091,0.02356,321.340932
0.02316,319.813753,0.02358,321.3387189
0.02318,319.8091977,0.0236,321.3361127
0.0232,319.8046432,0.02362,321.333229
0.02322,319.8000896,0.02364,321.3305303
0.02324,319.7955368,0.02366,321.3283634
0.02326,319.7909849,0.02368,321.3261272
0.02328,319.7864338,0.0237,321.3237754
0.0233,319.7818835,0.02371,321.3212617
0.02332,319.777334,0.02375,321.3186092
0.02334,319.7727854,0.02377,321.3162111
0.02336,319.7682376,0.02379,321.3139518
0.02338,319.7636907,0.02381,321.3116
0.0234,319.7591446,0.02383,321.309225
0.02342,319.7545993,0.02385,321.3068732
0.02344,319.7500549,0.02387,321.3046601
0.02346,319.7455113,0.02388,321.3021927
0.02348,319.7409685,0.0239,321.2998408
0.0235,319.7364266,0.02395,321.2975121
0.02352,319.7318855,0.02396,321.2953453
0.02354,319.7273452,0.02398,321.2930629
0.02356,319.7228058,0.024,321.2907573
0.02358,319.7182671,0.02402,321.2884055
0.0236,319.7137294,0.02404,321.2858455
0.02362,319.7091924,0.02405,321.2837481
0.02364,319.7046563,0.02408,321.2814888
0.02366,319.7001211,0.02409,321.2788363
0.02368,319.6955866,0.02413,321.276392
0.0237,319.691053,0.02415,321.2739014
0.02372,319.6865203,0.02417,321.2715496
0.02374,319.6819883,0.02419,321.2689203
0.02376,319.6774572,0.02421,321.2664528
0.02378,319.6729269,0.02423,321.2640316
0.0238,319.6683975,0.02424,321.2617261
0.02382,319.6638689,0.02427,321.2596518
0.02384,319.6593411,0.02428,321.2571843
0.02386,319.6548141,0.02432,321.2546706
0.02388,319.650288,0.02434,321.2522725
0.0239,319.6457627,0.02436,321.2500826
0.02392,319.6412383,0.02437,321.2478233
0.02394,319.6367146,0.0244,321.2454946
0.02396,319.6321918,0.02441,321.2430041
0.02398,319.6276699,0.02444,321.2405597
0.024,319.6231487,0.02445,321.2381385
0.02402,319.6186284,0.02448,321.2355786
0.02404,319.6141089,0.02448,321.2329724
0.02406,319.6095903,0.02453,321.2304125
0.02408,319.6050725,0.02455,321.2282688
0.0241,319.6005555,0.02457,321.2263332
0.02412,319.5960393,0.02459,321.2240971
0.02414,319.591524,0.0246,321.2218146
0.02416,319.5870095,0.02462,321.2192547
0.02418,319.5824958,0.02464,321.216741
0.0242,319.577983,0.02466,321.2142967
0.02422,319.573471,0.02468,321.2116905
0.02424,319.5689598,0.02469,321.2093156
0.02426,319.5644494,0.02474,321.2072182
0.02428,319.5599399,0.02476,321.2049357
0.0243,319.5554312,0.02477,321.2028152
0.02432,319.5509233,0.02479,321.2003246
0.02434,319.5464163,0.02482,321.1977878
0.02436,319.54191,0.02484,321.1953435
0.02438,319.5374046,0.02485,321.193038
0.0244,319.5329001,0.02487,321.1906168
0.02442,319.5283963,0.02489,321.1881031
0.02444,319.5238934,0.02493,321.1856125
0.02446,319.5193913,0.02495,321.1831451
0.02448,319.5148901,0.02497,321.1808627
0.0245,319.5103896,0.02498,321.1780946
0.02452,319.50589,0.025,321.1751647
0.02454,319.5013913,0.02502,321.1724197
0.02456,319.4968933,0.02504,321.1700911
0.02458,319.4923962,0.02506,321.1679474
0.0246,319.4878999,0.02508,321.1658037
0.02462,319.4834044,0.02512,321.163452
0.02464,319.4789097,0.02513,321.161262
0.02466,319.4744159,0.02516,321.1590028
0.02468,319.4699229,0.02518,321.1567897
0.0247,319.4654307,0.02519,321.1543917
0.02472,319.4609394,0.02521,321.1519474
0.02474,319.4564488,0.02523,321.1494106
0.02476,319.4519591,0.02525,321.1469663
0.02478,319.4474703,0.02527,321.1447301
0.0248,319.4429822,0.02531,321.1423321
0.02482,319.438495,0.02532,321.1401884
0.02484,319.4340086,0.02534,321.1377904
0.02486,319.429523,0.02536,321.1354617
0.02488,319.4250382,0.02538,321.1329481
0.0249,319.4205543,0.0254,321.1304806
0.02492,319.4160712,0.02542,321.1280132
0.02494,319.4115889,0.02543,321.1254302
0.02496,319.4071074,0.02546,321.1231015
0.02498,319.4026268,0.0255,321.1206341
0.025,319.3981469,0.02552,321.1181667
0.02502,319.3936679,0.02553,321.1155605
0.02504,319.3891898,0.02555,321.1132319
0.02506,319.3847124,0.02557,321.111042
0.02508,319.3802359,0.02559,321.1086902
0.0251,319.3757601,0.02561,321.1063847
0.02512,319.3712853,0.02562,321.1042641
0.02514,319.3668112,0.02565,321.1024211
0.02516,319.3623379,0.02565,321.1005781
0.02518,319.3578655,0.02566,321.0982726
0.0252,319.3533939,0.0257,321.0956664
0.02522,319.3489231,0.02572,321.0929678
0.02524,319.3444531,0.02574,321.0905466
0.02526,319.339984,0.02576,321.0883336
0.02528,319.3355157,0.02578,321.0859124
0.0253,319.3310482,0.0258,321.0832138
0.02532,319.3265815,0.02582,321.0804457
0.02534,319.3221156,0.02584,321.0777933
0.02536,319.3176506,0.02584,321.075534
0.02538,319.3131864,0.02585,321.073321
0.0254,319.308723,0.02589,321.0708074
0.02542,319.3042604,0.02591,321.0682475
0.02544,319.2997986,0.02593,321.0657338
0.02546,319.2953377,0.02595,321.0634283
0.02548,319.2908775,0.02597,321.0612153
0.0255,319.2864182,0.02599,321.0586091
0.02552,319.2819597,0.026,321.0560492
0.02554,319.2775021,0.02602,321.0534199
0.02556,319.2730452,0.02604,321.0508369
0.02558,319.2685892,0.02609,321.048832
0.0256,319.264134,0.0261,321.0465728
0.02562,319.2596796,0.02612,321.0440591
0.02564,319.255226,0.02614,321.0414992
0.02566,319.2507732,0.02616,321.03924
0.02568,319.2463213,0.02618,321.0369344
0.0257,319.2418701,0.02619,321.0344902
0.02572,319.2374198,0.02622,321.0321847
0.02574,319.2329703,0.02623,321.0297635
0.02576,319.2285216,0.02627,321.0273424
0.02578,319.2240738,0.02629,321.0251756
0.0258,319.2196267,0.02631,321.0225464
0.02582,319.2151805,0.02633,321.0199171
0.02584,319.2107351,0.02635,321.0173341
0.02586,319.2062905,0.02637,321.0149592
0.02588,319.2018467,0.02639,321.0124918
0.0259,319.1974038,0.02641,321.0102325
0.02592,319.1929616,0.02642,321.0077883
0.02594,319.1885203,0.02646,321.0053903
0.02596,319.1840798,0.02648,321.0030154
0.02598,319.17964,0.0265,321.0003398
0.026,319.1752012,0.02652,320.9976412
0.02602,319.1707631,0.02654,320.9951507
0.02604,319.1663258,0.02655,320.9930764
0.02606,319.1618894,0.02658,320.9908866
0.02608,319.1574538,0.02659,320.9883267
0.0261,319.1530189,0.02661,320.9860906
0.02612,319.1485849,0.02665,320.9838544
0.02614,319.1441518,0.02667,320.9815027
0.02616,319.1397194,0.02669,320.9788966
0.02618,319.1352878,0.02671,320.9765217
0.0262,319.1308571,0.02673,320.9739618
0.02622,319.1264271,0.02675,320.9715175
0.02624,319.121998,0.02677,320.9691889
0.02626,319.1175697,0.02678,320.9666753
0.02628,319.1131422,0.02681,320.9640923
0.0263,319.1087155,0.02684,320.9615324
0.02632,319.1042897,0.02686,320.9590881
0.02634,319.0998646,0.02688,320.9567364
0.02636,319.0954404,0.0269,320.9542459
0.02638,319.0910169,0.02692,320.9516398
0.0264,319.0865943,0.02693,320.9488255
0.02642,319.0821725,0.02696,320.9462194
0.02644,319.0777515,0.02697,320.9436595
0.02646,319.0733313,0.027,320.9408683
0.02648,319.068912,0.027,320.9383778
0.0265,319.0644934,0.02705,320.9358411
0.02652,319.0600757,0.02707,320.93342
0.02654,319.0556587,0.02709,320.9309757
0.02656,319.0512426,0.02711,320.9287396
0.02658,319.0468273,0.02712,320.9265498
0.0266,319.0424128,0.02715,320.924198
0.02662,319.0379991,0.02716,320.9218231
0.02664,319.0335862,0.02718,320.9192864
0.02666,319.0291741,0.0272,320.9167959
0.02668,319.0247628,0.02721,320.9143748
0.0267,319.0203524,0.02724,320.9119768
0.02672,319.0159427,0.02728,320.9096019
0.02674,319.0115339,0.0273,320.9072733
0.02676,319.0071259,0.02731,320.9047366
0.02678,319.0027187,0.02733,320.9020842
0.0268,318.9983122,0.02735,320.8996862
0.02682,318.9939066,0.02737,320.8974039
0.02684,318.9895019,0.02739,320.8947978
0.02686,318.9850979,0.0274,320.8923535
0.02688,318.9806947,0.02743,320.8897705
0.0269,318.9762923,0.02744,320.8875344
0.02692,318.9718908,0.02749,320.8850902
0.02694,318.96749,0.02751,320.8827847
0.02696,318.9630901,0.02752,320.8804561
0.02698,318.958691,0.02754,320.8782663
0.027,318.9542926,0.02756,320.8761689
0.02702,318.9498951,0.02758,320.8738634
0.02704,318.9454984,0.0276,320.8714423
0.02706,318.9411025,0.02762,320.8689519
0.02708,318.9367074,0.02763,320.866577
0.0271,318.9323131,0.02763,320.8646416
0.02712,318.9279196,0.02768,320.8625673
0.02714,318.9235269,0.02769,320.8601231
0.02716,318.9191351,0.02771,320.8577945
0.02718,318.914744,0.02773,320.8553734
0.0272,318.9103537,0.02775,320.853253
0.02722,318.9059643,0.02777,320.8511788
0.02724,318.9015756,0.02778,320.8487114
0.02726,318.8971878,0.02781,320.8461053
0.02728,318.8928008,0.02782,320.8436379
0.0273,318.8884145,0.02787,320.8413787
0.02732,318.8840291,0.02788,320.839212
0.02734,318.8796445,0.0279,320.836814
0.02736,318.8752607,0.02792,320.8343698
0.02738,318.8708777,0.02794,320.8317637
0.0274,318.8664955,0.02796,320.8292964
0.02742,318.8621141,0.02797,320.8269215
0.02744,318.8577335,0.028,320.8248011
0.02746,318.8533537,0.02801,320.8225187
0.02748,318.8489747,0.02805,320.8199589
0.0275,318.8445965,0.02807,320.8174684
0.02752,318.8402191,0.02809,320.8150242
0.02754,318.8358425,0.02811,320.8126956
0.02756,318.8314668,0.02813,320.8104133
0.02758,318.8270918,0.02815,320.8081772
0.0276,318.8227176,0.02817,320.8058024
0.02762,318.8183443,0.02819,320.8031963
0.02764,318.8139717,0.0282,320.8006827
0.02766,318.8095999,0.02824,320.7985391
0.02768,318.805229,0.02826,320.7960949
0.0277,318.8008588,0.02828,320.7936044
0.02772,318.7964895,0.0283,320.7910677
0.02774,318.7921209,0.02832,320.7886004
0.02776,318.7877532,0.02834,320.7862718
0.02778,318.7833862,0.02836,320.7839895
0.0278,318.7790201,0.02838,320.7818921
0.02782,318.7746547,0.02839,320.7795173
0.02784,318.7702902,0.02843,320.7773737
0.02786,318.7659265,0.02845,320.775022
0.02788,318.7615635,0.02847,320.7726935
0.0279,318.7572014,0.02849,320.7701105
0.02792,318.7528401,0.02851,320.76762
0.02794,318.7484795,0.02852,320.7650139
0.02796,318.7441198,0.02855,320.7626622
0.02798,318.7397608,0.02856,320.7604493
0.028,318.7354027,0.02858,320.7578201
0.02802,318.7310454,0.02862,320.7551446
0.02804,318.7266888,0.02864,320.7525848
0.02806,318.7223331,0.02866,320.7502562
0.02808,318.7179782,0.02868,320.7477426
0.0281,318.713624,0.0287,320.7451828
0.02812,318.7092707,0.02872,320.742808
0.02814,318.7049182,0.02873,320.7404794
0.02816,318.7005664,0.02875,320.7383358
0.02818,318.6962155,0.02877,320.7360998
0.0282,318.6918653,0.02881,320.7337018
0.02822,318.687516,0.02883,320.7314195
0.02824,318.6831674,0.02885,320.7291835
0.02826,318.6788197,0.02887,320.7268318
0.02828,318.6744728,0.02889,320.7242488
0.0283,318.6701266,0.0289,320.7215271
0.02832,318.6657813,0.02893,320.7188516
0.02834,318.6614367,0.02894,320.7162918
0.02836,318.6570929,0.02896,320.7139632
0.02838,318.65275,0.02897,320.7115191
0.0284,318.6484078,0.02902,320.7091211
0.02842,318.6440665,0.02904,320.7068388
0.02844,318.6397259,0.02906,320.7048109
0.02846,318.6353861,0.02907,320.7026442
0.02848,318.6310471,0.0291,320.6999919
0.0285,318.626709,0.02912,320.6974552
0.02852,318.6223716,0.02913,320.6949647
0.02854,318.618035,0.02915,320.6927518
0.02856,318.6136992,0.02917,320.6905851
0.02858,318.6093642,0.02921,320.6880484
0.0286,318.60503,0.02923,320.685743
0.02862,318.6006966,0.02925,320.6833682
0.02864,318.596364,0.02927,320.6814097
0.02866,318.5920322,0.02928,320.6792892
0.02868,318.5877012,0.0293,320.6770069
0.0287,318.583371,0.02932,320.6746553
0.02872,318.5790415,0.02934,320.672373
0.02874,318.5747129,0.02936,320.6700675
0.02876,318.5703851,0.02937,320.6675771
0.02878,318.566058,0.02937,320.6648323
0.0288,318.5617318,0.02942,320.66218
0.02882,318.5574063,0.02944,320.6597358
0.02884,318.5530817,0.02945,320.6575922
0.02886,318.5487578,0.02947,320.6554487
0.02888,318.5444347,0.02949,320.6530508
0.0289,318.5401125,0.02951,320.6506991
0.02892,318.535791,0.02952,320.6483705
0.02894,318.5314703,0.02957,320.6461808
0.02896,318.5271504,0.02959,320.6438522
0.02898,318.5228313,0.02961,320.6413155
0.029,318.518513,0.02962,320.6388713
0.02902,318.5141955,0.02965,320.6364734
0.02904,318.5098787,0.02966,320.6343068
0.02906,318.5055628,0.02968,320.6321401
0.02908,318.5012477,0.0297,320.6297884
0.0291,318.4969333,0.02972,320.627483
0.02912,318.4926197,0.02976,320.6252007
0.02914,318.488307,0.02978,320.6232422
0.02916,318.483995,0.02979,320.6207286
0.02918,318.4796838,0.02982,320.6182382
0.0292,318.4753734,0.02984,320.6156553
0.02922,318.4710638,0.02986,320.6132805
0.02924,318.466755,0.02987,320.6110907
0.02926,318.462447,0.02989,320.6086697
0.02928,318.4581398,0.02991,320.6064336
0.0293,318.4538333,0.02995,320.6041745
0.02932,318.4495277,0.02997,320.6019847
0.02934,318.4452228,0.02999,320.599633
0.02936,318.4409188,0.03,320.5970964
0.02938,318.4366155,0.03003,320.5943747
0.0294,318.432313,0.03005,320.5919537
0.02942,318.4280113,0.03006,320.589787
0.02944,318.4237104,0.03007,320.5873197
0.02946,318.4194103,0.0301,320.5847137
0.02948,318.415111,0.03014,320.582362
0.0295,318.4108125,0.03016,320.5801954
0.02952,318.4065147,0.03018,320.57789
0.02954,318.4022177,0.03019,320.5753533
0.02956,318.3979216,0.03022,320.572886
0.02958,318.3936262,0.03024,320.5704881
0.0296,318.3893316,0.03025,320.5683446
0.02962,318.3850378,0.03026,320.5659467
0.02964,318.3807448,0.03029,320.5633869
0.02966,318.3764526,0.0303,320.5610583
0.02968,318.3721611,0.03035,320.5590073
0.0297,318.3678705,0.03037,320.5569332
0.02972,318.3635806,0.03038,320.5544428
0.02974,318.3592915,0.0304,320.552068
0.02976,318.3550032,0.03042,320.5496932
0.02978,318.3507157,0.03044,320.5472722
0.0298,318.346429,0.03046,320.5449899
0.02982,318.3421431,0.03048,320.5424995
0.02984,318.337858,0.03049,320.5400322
0.02986,318.3335736,0.03053,320.5377037
0.02988,318.32929,0.03056,320.5354446
0.0299,318.3250072,0.03057,320.5332317
0.02992,318.3207253,0.03059,320.5307644
0.02994,318.316444,0.03061,320.528459
0.02996,318.3121636,0.03063,320.5262924
0.02998,318.307884,0.03065,320.5240101
0.03,318.3036051,0.03067,320.5216585
0.03002,318.2993271,0.03067,320.5192374
0.03004,318.2950498,0.03068,320.5168858
0.03006,318.2907733,0.03072,320.5146498
0.03008,318.2864976,0.03074,320.5124369
0.0301,318.2822227,0.03077,320.5102009
0.03012,318.2779485,0.03078,320.5075255
0.03014,318.2736752,0.0308,320.5049195
0.03016,318.2694026,0.03082,320.5023366
0.03018,318.2651308,0.03084,320.4999387
0.0302,318.2608598,0.03086,320.4979339
0.03022,318.2565896,0.03087,320.4956979
0.03024,318.2523201,0.03087,320.4933232
0.03026,318.2480515,0.03092,320.4909484
0.03028,318.2437836,0.03093,320.4884811
0.0303,318.2395165,0.03095,320.4864995
0.03032,318.2352502,0.03097,320.4846335
0.03034,318.2309847,0.03099,320.4823975
0.03036,318.22672,0.03101,320.4799071
0.03038,318.222456,0.03102,320.4775555
0.0304,318.2181929,0.03105,320.475227
0.03042,318.2139305,0.03106,320.4731066
0.03044,318.2096689,0.03111,320.4708244
0.03046,318.2054081,0.03112,320.4684959
0.03048,318.201148,0.03114,320.4662136
0.0305,318.1968888,0.03116,320.4639776
0.03052,318.1926303,0.03118,320.4616722
0.03054,318.1883726,0.0312,320.4594594
0.03056,318.1841157,0.03121,320.4570152
0.03058,318.1798595,0.03124,320.4543398
0.0306,318.1756042,0.03125,320.4517338
0.03062,318.1713496,0.0313,320.4492434
0.03064,318.1670958,0.03131,320.4466837
0.03066,318.1628428,0.03133,320.4444708
0.03068,318.1585906,0.03135,320.4422348
0.0307,318.1543392,0.03137,320.4399988
0.03072,318.1500885,0.03139,320.4375084
0.03074,318.1458386,0.0314,320.4349718
0.03076,318.1415895,0.03143,320.4325508
0.03078,318.1373412,0.03144,320.4302223
0.0308,318.1330937,0.03148,320.42794
0.03082,318.1288469,0.0315,320.4252647
0.03084,318.1246009,0.03152,320.4230287
0.03086,318.1203557,0.03154,320.4205383
0.03088,318.1161113,0.03156,320.4181867
0.0309,318.1118676,0.03158,320.4159276
0.03092,318.1076248,0.0316,320.4136453
0.03094,318.1033827,0.03162,320.4115481
0.03096,318.0991414,0.03163,320.4094046
0.03098,318.0949008,0.03167,320.4072843
0.031,318.0906611,0.03169,320.4050945
0.03102,318.0864221,0.03171,320.4024423
0.03104,318.0821839,0.03173,320.3997438
0.03106,318.0779465,0.03175,320.3972303
0.03108,318.0737099,0.03177,320.3952949
0.0311,318.069474,0.03179,320.3931052
0.03112,318.0652389,0.03181,320.3907304
0.03114,318.0610046,0.03182,320.3881476
0.03116,318.0567711,0.03186,320.3857035
0.03118,318.0525383,0.03188,320.3836756
0.0312,318.0483063,0.0319,320.3811621
0.03122,318.0440751,0.03192,320.3788105
0.03124,318.0398447,0.03194,320.376482
0.03126,318.0356151,0.03196,320.3741073
0.03128,318.0313862,0.03198,320.3716169
0.0313,318.0271581,0.032,320.3692653
0.03132,318.0229308,0.03201,320.36696
0.03134,318.0187043,0.03205,320.3645852
0.03136,318.0144785,0.03207,320.3624649
0.03138,318.0102535,0.03209,320.3601595
0.0314,318.0060293,0.03211,320.3577385
0.03142,318.0018059,0.03213,320.3552251
0.03144,317.9975832,0.03215,320.3529891
0.03146,317.9933613,0.03217,320.3509381
0.03148,317.9891402,0.03218,320.3487946
0.0315,317.9849199,0.0322,320.3464893
0.03152,317.9807003,0.03222,320.3441608
0.03154,317.9764815,0.03223,320.3417861
0.03156,317.9722635,0.03224,320.3395964
0.03158,317.9680463,0.03228,320.3373373
0.0316,317.9638298,0.0323,320.3348469
0.03162,317.9596141,0.03231,320.3324722
0.03164,317.9553992,0.03233,320.3298662
0.03166,317.951185,0.03235,320.3274221
0.03168,317.9469717,0.03238,320.3250936
0.0317,317.9427591,0.03239,320.3226495
0.03172,317.9385473,0.03241,320.320483
0.03174,317.9343362,0.03242,320.3182239
0.03176,317.9301259,0.03247,320.3161498
0.03178,317.9259164,0.03249,320.314122
0.0318,317.9217077,0.03251,320.3114466
0.03182,317.9174997,0.03253,320.3088406
0.03184,317.9132926,0.03254,320.3067434
0.03186,317.9090861,0.03256,320.3050162
0.03188,317.9048805,0.03258,320.302919
0.0319,317.9006756,0.0326,320.3005674
0.03192,317.8964715,0.03261,320.2981465
0.03194,317.8922682,0.03266,320.2960493
0.03196,317.8880657,0.03267,320.2940446
0.03198,317.8838639,0.0327,320.2917392
0.032,317.8796629,0.03272,320.2894339
0.03202,317.8754626,0.03273,320.286851
0.03204,317.8712632,0.03275,320.2844069
0.03206,317.8670645,0.03277,320.2821016
0.03208,317.8628665,0.03279,320.2798194
0.0321,317.8586694,0.0328,320.2776759
0.03212,317.854473,0.03285,320.2754862
0.03214,317.8502774,0.03286,320.2733659
0.03216,317.8460825,0.03288,320.2711531
0.03218,317.8418885,0.03291,320.2687553
0.0322,317.8376952,0.03292,320.2663343
0.03222,317.8335026,0.03294,320.2637283
0.03224,317.8293109,0.03296,320.2615849
0.03226,317.8251199,0.03298,320.2592564
0.03228,317.8209296,0.03299,320.2568355
0.0323,317.8167402,0.03304,320.2546226
0.03232,317.8125515,0.03305,320.2523636
0.03234,317.8083636,0.03307,320.2502201
0.03236,317.8041764,0.03309,320.2478685
0.03238,317.7999901,0.03311,320.2454707
0.0324,317.7958044,0.03313,320.2432348
0.03242,317.7916196,0.03315,320.2408832
0.03244,317.7874355,0.03317,320.2383929
0.03246,317.7832522,0.03318,320.23581
0.03248,317.7790697,0.03323,320.2333197
0.0325,317.7748879,0.03325,320.2311531
0.03252,317.7707069,0.03326,320.2289403
0.03254,317.7665267,0.03328,320.2264269
0.03256,317.7623472,0.0333,320.2238903
0.03258,317.7581685,0.03332,320.2214693
0.0326,317.7539905,0.03334,320.2189559
0.03262,317.7498134,0.03336,320.216558
0.03264,317.745637,0.03337,320.2140908
0.03266,317.7414613,0.03341,320.2117393
0.03268,317.7372865,0.03344,320.2095496
0.0327,317.7331124,0.03345,320.2077299
0.03272,317.728939,0.03347,320.2056327
0.03274,317.7247665,0.03349,320.2032812
0.03276,317.7205947,0.03351,320.2010452
0.03278,317.7164236,0.03353,320.1985318
0.0328,317.7122534,0.03355,320.1959258
0.03282,317.7080839,0.03357,320.1935049
0.03284,317.7039151,0.0336,320.1910608
0.03286,317.6997471,0.03362,320.1886167
0.03288,317.6955799,0.03365,320.1861033
0.0329,317.6914135,0.03366,320.1840292
0.03292,317.6872478,0.03368,320.1817702
0.03294,317.6830829,0.03369,320.1790486
0.03296,317.6789187,0.03372,320.1762808
0.03298,317.6747553,0.03374,320.1738367
0.033,317.6705927,0.03374,320.1716702
0.03302,317.6664309,0.03379,320.1694805
0.03304,317.6622698,0.03381,320.1671752
0.03306,317.6581094,0.03383,320.1645923
0.03308,317.6539499,0.03385,320.1623102
0.0331,317.6497911,0.03387,320.1601899
0.03312,317.645633,0.03389,320.1576533
0.03314,317.6414758,0.03391,320.1550936
0.03316,317.6373192,0.03392,320.152557
0.03318,317.6331635,0.03394,320.150113
0.0332,317.6290085,0.03395,320.1479002
0.03322,317.6248543,0.034,320.1455949
0.03324,317.6207008,0.03402,320.1432433
0.03326,317.6165481,0.03404,320.1412618
0.03328,317.6123962,0.03406,320.1392571
0.0333,317.608245,0.03408,320.1368131
0.03332,317.6040946,0.0341,320.1341609
0.03334,317.599945,0.03412,320.1316243
0.03336,317.5957961,0.03414,320.129134
0.03338,317.5916479,0.03415,320.1268518
0.0334,317.5875006,0.03419,320.1247316
0.03342,317.583354,0.03421,320.1224263
0.03344,317.5792081,0.03423,320.1199822
0.03346,317.575063,0.03425,320.117515
0.03348,317.5709187,0.03427,320.1151635
0.0335,317.5667752,0.03429,320.1126963
0.03352,317.5626324,0.03431,320.1101366
0.03354,317.5584903,0.03432,320.1076463
0.03356,317.5543491,0.03434,320.1053179
0.03358,317.5502085,0.03438,320.1031745
0.0336,317.5460688,0.0344,320.1011236
0.03362,317.5419298,0.03442,320.0990264
0.03364,317.5377915,0.03444,320.0968136
0.03366,317.5336541,0.03445,320.0947165
0.03368,317.5295173,0.03447,320.0923649
0.0337,317.5253814,0.03449,320.089759
0.03372,317.5212462,0.03452,320.0875694
0.03374,317.5171117,0.03453,320.0853566
0.03376,317.5129781,0.03455,320.0833982
0.03378,317.5088451,0.03456,320.0814167
0.0338,317.504713,0.03456,320.0791576
0.03382,317.5005816,0.03461,320.0769217
0.03384,317.4964509,0.03462,320.0747321
0.03386,317.492321,0.03465,320.072473
0.03388,317.4881919,0.03467,320.0703296
0.0339,317.4840635,0.03468,320.0681169
0.03392,317.4799359,0.0347,320.065881
0.03394,317.4758091,0.03472,320.0634138
0.03396,317.471683,0.03474,320.0612241
0.03398,317.4675576,0.03475,320.0593583
0.034,317.463433,0.0348,320.0573536
0.03402,317.4593092,0.03482,320.0550483
0.03404,317.4551861,0.03484,320.0527893
0.03406,317.4510638,0.03486,320.0506922
0.03408,317.4469423,0.03487,320.04878
0.0341,317.4428215,0.03489,320.0465904
0.03412,317.4387014,0.03491,320.0443314
0.03414,317.4345821,0.03493,320.0422342
0.03416,317.4304636,0.03495,320.0402296
0.03418,317.4263458,0.035,320.038225
0.0342,317.4222288,0.03502,320.0359428
0.03422,317.4181125,0.03505,320.0338225
0.03424,317.413997,0.03506,320.0319335
0.03426,317.4098823,0.03508,320.0297902
0.03428,317.4057683,0.0351,320.027508
0.0343,317.401655,0.03512,320.0251796
0.03432,317.3975426,0.03514,320.0230362
0.03434,317.3934308,0.03515,320.0210085
0.03436,317.3893198,0.03519,320.019027
0.03438,317.3852096,0.03521,320.0168836
0.0344,317.3811002,0.03524,320.0143008
0.03442,317.3769914,0.03525,320.0119955
0.03444,317.3728835,0.03527,320.0100371
0.03446,317.3687763,0.03529,320.0078706
0.03448,317.3646698,0.03531,320.0055885
0.0345,317.3605641,0.03533,320.0031676
0.03452,317.3564592,0.03534,320.0008161
0.03454,317.352355,0.03539,319.9986264
0.03456,317.3482516,0.0354,319.9965062
0.03458,317.3441489,0.03542,319.9941778
0.0346,317.340047,0.03544,319.9917569
0.03462,317.3359458,0.03546,319.9897523
0.03464,317.3318454,0.03548,319.9875395
0.03466,317.3277457,0.0355,319.9852574
0.03468,317.3236468,0.03552,319.9831603
0.0347,317.3195486,0.03553,319.9809013
0.03472,317.3154512,0.03557,319.9789429
0.03474,317.3113545,0.03559,319.9772389
0.03476,317.3072586,0.03561,319.9751418
0.03478,317.3031635,0.03563,319.972744
0.0348,317.299069,0.03565,319.9702769
0.03482,317.2949754,0.03567,319.968041
0.03484,317.2908825,0.03569,319.965597
0.03486,317.2867903,0.03571,319.9632917
0.03488,317.2826989,0.03573,319.9611484
0.0349,317.2786083,0.03577,319.959005
0.03492,317.2745184,0.03578,319.9569079
0.03494,317.2704292,0.0358,319.9547876
0.03496,317.2663409,0.03582,319.9527368
0.03498,317.2622532,0.03584,319.9506165
0.035,317.2581663,0.03586,319.9484731
0.03502,317.2540802,0.03588,319.9460291
0.03504,317.2499948,0.03589,319.9436545
0.03506,317.2459101,0.03592,319.9416268
0.03508,317.2418262,0.03596,319.939414
0.0351,317.2377431,0.03597,319.9373169
0.03512,317.2336607,0.03599,319.9350579
0.03514,317.229579,0.03601,319.9329608
0.03516,317.2254981,0.03603,319.9310256
0.03518,317.221418,0.03605,319.9292291
0.0352,317.2173386,0.03606,319.9272014
0.03522,317.21326,0.03608,319.9248036
0.03524,317.2091821,0.03611,319.9225215
0.03526,317.2051049,0.03612,319.9201469
0.03528,317.2010285,0.03617,319.9181654
0.0353,317.1969528,0.03618,319.9159527
0.03532,317.1928779,0.0362,319.9136243
0.03534,317.1888038,0.03622,319.9112265
0.03536,317.1847304,0.03624,319.9089675
0.03538,317.1806577,0.03626,319.9068704
0.0354,317.1765858,0.03627,319.9046577
0.03542,317.1725146,0.03629,319.9020981
0.03544,317.1684442,0.0363,319.8997003
0.03546,317.1643745,0.03631,319.8977189
0.03548,317.1603056,0.03635,319.8957605
0.0355,317.1562374,0.03637,319.8939178
0.03552,317.15217,0.03639,319.8917513
0.03554,317.1481033,0.03641,319.889608
0.03556,317.1440374,0.03642,319.8873721
0.03558,317.1399722,0.03645,319.8851131
0.0356,317.1359077,0.03646,319.8829466
0.03562,317.131844,0.03648,319.8808495
0.03564,317.1277811,0.03649,319.8786137
0.03566,317.1237189,0.03654,319.8764703
